customer_id,first_name,last_name,age,gender,country,city,registration_date,acquisition_channel,customer_segment,preferred_language,tenure_days,total_watch_time_minutes,total_viewing_sessions,average_completion_percentage,average_rating,feedback_count,support_ticket_count,average_support_satisfaction,has_support_satisfaction,successful_payment_count,total_successful_payment_amount,failed_payment_count,subscription_count,has_plan_change,is_active_subscription,average_watch_time_per_session,unique_titles_watched,active_viewing_days,current_plan,payment_failure_rate,favorite_genre,unique_genres_watched,current_subscription_tenure_days,has_failed_payment
CUST001654,Mary,Becker,35.0,Female,United States,Austin,2019-10-06,Organic Search,Family,Portuguese,2459,200.0,4.0,67.0,0.0,0.0,2.0,3.0,1,14.0,371.76,1.0,1,0,1,50.0,4.0,4.0,PLAN02,0.06666666666666667,Romance,3,2459,1
CUST000703,Reyansh,Johnson,34.0,Male,Brazil,Fortaleza,2025-02-15,Email Campaign,Individual,English,500,587.0,10.0,70.4,3.0,1.0,1.0,3.0,1,11.0,76.89,4.0,1,0,1,58.7,10.0,10.0,PLAN01,0.26666666666666666,Anime,8,500,1
CUST005832,Daniel,Okafor,18.0,Male,India,Ahmedabad,2024-07-25,Organic Search,Individual,English,705,661.0,13.0,63.61538461538461,2.4,5.0,0.0,,0,12.0,83.88,3.0,1,0,1,50.84615384615385,13.0,13.0,PLAN01,0.2,Thriller,9,705,1
CUST002744,Kiara,Iyer,44.0,Female,South Korea,Incheon,2021-07-01,App Store,Family,Spanish,1825,512.0,10.0,73.0,3.0,1.0,2.0,5.0,1,15.0,232.35,0.0,1,0,1,51.2,10.0,10.0,PLAN02,0.0,Action,7,1825,0
CUST001377,Sara,Johnson,26.0,Male,Japan,Osaka,2022-03-10,App Store,Individual,German,1573,1256.0,9.0,78.88888888888889,0.0,0.0,1.0,,0,14.0,216.86,1.0,1,0,1,139.55555555555554,9.0,9.0,PLAN02,0.06666666666666667,Family,6,1573,1
CUST006543,Ava,Adeyemi,32.0,Female,United Arab Emirates,Sharjah,2020-12-10,Paid Social,Individual,English,2028,520.0,8.0,59.75,0.0,0.0,3.0,4.0,1,13.0,90.87,2.0,1,0,1,65.0,8.0,8.0,PLAN01,0.13333333333333333,Action,6,2028,1
CUST002469,Amelia,Yang,32.0,Male,Japan,Yokohama,2024-03-16,Affiliate Partner,Individual,English,836,596.0,9.0,59.44444444444444,0.0,0.0,0.0,,0,12.0,185.88,3.0,2,1,1,66.22222222222223,9.0,8.0,PLAN02,0.2,Comedy,7,475,1
CUST003755,Elena,Fischer,35.0,Male,Germany,Frankfurt,2024-09-13,Organic Search,Corporate Bundle,German,655,159.0,2.0,95.0,3.5,2.0,0.0,,0,15.0,104.85000000000001,0.0,1,0,0,79.5,2.0,2.0,PLAN01,0.0,Comedy,2,655,0
CUST002326,Harry,Moreau,51.0,Male,USA,New York,2025-04-10,Paid Social,Family,German,446,446.0,9.0,53.55555555555556,0.0,0.0,0.0,,0,12.0,83.88,2.0,1,0,1,49.55555555555556,9.0,9.0,PLAN01,0.14285714285714285,Action,9,446,1
CUST000461,Jennifer,Chen,32.0,Female,France,Nice,2021-11-14,Organic Search,Family,English,1689,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1,13.0,90.87,2.0,1,0,0,0.0,0.0,0.0,PLAN01,0.13333333333333333,Unknown,0,1689,1
CUST004184,Diego,Zhou,25.0,Female,Canada,Montreal,2019-07-05,App Store,Individual,English,2552,127.0,5.0,71.2,0.0,0.0,0.0,,0,15.0,104.85000000000001,0.0,1,0,1,25.4,5.0,5.0,PLAN01,0.0,Stand-Up Comedy,4,2552,0
CUST004083,Karen,Suzuki,32.0,Male,Spain,Madrid,2020-12-12,App Store,Individual,Korean,2026,644.0,12.0,66.66666666666667,0.0,0.0,1.0,5.0,1,13.0,201.37,2.0,1,0,1,53.666666666666664,12.0,12.0,PLAN02,0.13333333333333333,Anime,9,2026,1
CUST001487,Sota,Kumar,40.0,Female,United States,Phoenix,2022-09-04,Organic Search,Individual,English,1395,70.0,2.0,56.0,0.0,0.0,2.0,3.0,1,15.0,344.84999999999997,0.0,1,0,1,35.0,2.0,2.0,PLAN03,0.0,Comedy,2,1395,0
CUST003679,Juan,Liu,52.0,Male,Poland,Krakow,2023-03-02,Affiliate Partner,Individual,Portuguese,1216,348.0,7.0,73.85714285714286,1.0,1.0,1.0,,0,11.0,76.89,4.0,1,0,0,49.714285714285715,7.0,7.0,PLAN01,0.26666666666666666,Action,6,1216,1
CUST000283,Fernando,Santos,37.0,Female,Brazil,Rio de Janeiro,2022-04-04,Paid Social,Family,French,1548,439.0,9.0,67.66666666666667,0.0,0.0,2.0,4.0,1,15.0,232.35,0.0,1,0,0,48.77777777777778,9.0,9.0,PLAN02,0.0,Horror,5,1548,0
CUST004559,Ming,Jung,31.0,Male,Argentina,Cordoba,2024-06-19,Affiliate Partner,Family,Portuguese,741,736.0,14.0,66.0,4.0,1.0,0.0,,0,15.0,232.35,0.0,1,0,1,52.57142857142857,14.0,14.0,PLAN02,0.0,Comedy,12,741,0
CUST004309,Harper,Okonkwo,48.0,Male,United States,Houston,2019-06-04,Referral,Individual,English,2583,212.0,6.0,69.33333333333333,0.0,0.0,1.0,4.0,1,13.0,298.87,2.0,2,1,1,35.333333333333336,6.0,5.0,PLAN03,0.13333333333333333,Reality,5,2456,1
CUST004866,Oliver,Schmidt,16.0,Female,United States,Austin,2022-03-30,Direct,Individual,English,1553,91.0,2.0,86.0,0.0,0.0,1.0,3.0,1,13.0,90.87,2.0,1,0,0,45.5,2.0,2.0,PLAN01,0.13333333333333333,Mystery,2,1553,1
CUST003538,Oliver,Costa,30.0,Male,South Africa,Cape Town,2025-10-31,Direct,Family,English,242,367.0,9.0,71.55555555555556,0.0,0.0,1.0,5.0,1,7.0,108.43,1.0,1,0,1,40.77777777777778,9.0,9.0,PLAN02,0.125,Crime,7,242,1
CUST005665,Yong,Martinez,50.0,Male,Canada,Montreal,2025-11-28,Paid Social,Individual,Italian,214,446.0,9.0,73.0,0.0,0.0,0.0,,0,7.0,108.43,0.0,1,0,1,49.55555555555556,9.0,9.0,PLAN02,0.0,Sci-Fi,5,214,0
CUST002582,Joseph,Chowdhury,34.0,Female,United Kingdom,Leeds,2020-06-08,Direct,Student,English,2213,448.0,8.0,75.375,4.0,1.0,1.0,,0,14.0,97.86,1.0,1,0,0,56.0,8.0,8.0,PLAN01,0.06666666666666667,Comedy,6,2213,1
CUST001369,Jennifer,Kumar,130.0,Female,Argentina,Buenos Aires,2021-04-27,Organic Search,Individual,Korean,1890,399.0,10.0,70.6,0.0,0.0,0.0,,0,14.0,97.86,1.0,1,0,0,39.9,10.0,10.0,PLAN01,0.06666666666666667,Drama,8,1890,1
CUST007261,Kofi,Dubois,47.0,Male,Mexico,Puebla,2019-04-16,Organic Search,Family,Portuguese,2632,649.0,10.0,71.3,0.0,0.0,0.0,,0,14.0,321.85999999999996,1.0,1,0,1,64.9,9.0,10.0,PLAN03,0.06666666666666667,Action,6,2632,1
CUST005408,Riku,Yoon,13.0,Male,Germany,Berlin,2024-10-18,Direct,Corporate Bundle,Spanish,620,224.0,6.0,76.5,5.0,1.0,1.0,3.0,1,13.0,201.37,2.0,1,0,1,37.333333333333336,6.0,6.0,PLAN02,0.13333333333333333,Anime,4,620,1
CUST000598,Ava,Souza,13.0,Female,UAE,Abu Dhabi,2024-11-09,App Store,Individual,Spanish,598,471.0,9.0,69.22222222222223,4.0,1.0,0.0,,0,15.0,104.85000000000001,0.0,2,1,1,52.333333333333336,9.0,9.0,PLAN01,0.0,Mystery,7,376,0
CUST004352,Zara,Cho,61.0,Male,France,Nice,2022-05-28,Email Campaign,Student,Tagalog,1494,138.0,2.0,77.0,5.0,1.0,0.0,,0,15.0,232.35,0.0,1,0,1,69.0,2.0,2.0,PLAN02,0.0,Crime,2,1494,0
CUST006539,Freddie,Nair,13.0,Male,Philippines,Manila,2019-09-21,Paid Social,Student,Hindi,2474,254.0,7.0,65.42857142857143,0.0,0.0,0.0,,0,15.0,104.85000000000001,0.0,1,0,0,36.285714285714285,6.0,7.0,PLAN01,0.0,Sports,6,2474,0
CUST004759,Krishna,Wang,15.0,Female,japan,Osaka,2020-04-16,App Store,Individual,Arabic,2266,574.0,12.0,65.08333333333333,0.0,0.0,0.0,,0,15.0,104.85000000000001,0.0,1,0,0,47.833333333333336,12.0,12.0,PLAN01,0.0,Drama,10,2266,0
CUST007987,Andrew,Rodriguez,37.0,Female,Canada,Vancouver,2023-01-03,Referral,Individual,German,1274,452.0,8.0,76.125,0.0,0.0,1.0,4.0,1,15.0,232.35,0.0,1,0,0,56.5,8.0,8.0,PLAN02,0.0,Fantasy,7,1274,0
CUST003515,Aarav,Zhao,32.0,Female,Italy,Milan,2020-08-22,Organic Search,Individual,Hindi,2138,1202.0,14.0,72.14285714285714,3.0,1.0,0.0,,0,15.0,344.84999999999997,0.0,2,1,1,85.85714285714286,14.0,13.0,PLAN03,0.0,Drama,8,1147,0
CUST005254,Gabriela,Robert,18.0,Male,Canada,Vancouver,2020-03-22,Email Campaign,Individual,Arabic,2291,93.0,6.0,69.66666666666667,1.0,1.0,0.0,,0,14.0,321.85999999999996,1.0,1,0,0,15.5,6.0,6.0,PLAN03,0.06666666666666667,Sci-Fi,5,2291,1
CUST003469,Sami,Li,55.0,Male,Indonesia,Bandung,2019-09-21,Direct,Family,Spanish,2474,688.0,13.0,70.76923076923077,4.0,1.0,1.0,,0,14.0,97.86,1.0,1,0,1,52.92307692307692,13.0,12.0,PLAN01,0.06666666666666667,Comedy,8,2474,1
CUST006068,Oliver,Ito,30.0,Male,France,Marseille,2023-04-22,App Store,Individual,Korean,1165,323.0,7.0,77.71428571428571,0.0,0.0,1.0,4.0,1,15.0,344.84999999999997,0.0,1,0,1,46.142857142857146,7.0,7.0,PLAN03,0.0,Sports,6,1165,0
CUST002991,Valentina,Singh,29.0,Female,United States,Chicago,2022-05-01,Affiliate Partner,Family,English,1521,226.0,4.0,47.25,3.0,1.0,1.0,,0,15.0,344.84999999999997,0.0,1,0,1,56.5,4.0,4.0,PLAN03,0.0,Documentary,4,1521,0
CUST007163,Daniela,Chen,25.0,Male,India,Delhi,2023-05-25,Referral,Student,English,1132,341.0,10.0,69.6,0.0,0.0,0.0,,0,15.0,104.85000000000001,0.0,1,0,1,34.1,10.0,10.0,PLAN01,0.0,Anime,7,1132,0
CUST007889,Zara,Muller,26.0,Female,India,Pune,2025-09-23,Direct,Individual,English,280,459.0,8.0,76.0,0.0,0.0,4.0,2.3333333333333335,1,8.0,55.92,1.0,1,0,0,57.375,7.0,8.0,PLAN01,0.1111111111111111,Action,6,280,1
CUST002545,Robert,Richard,40.0,Male,U.S.A,Austin,2022-03-27,Email Campaign,Corporate Bundle,Spanish,1556,390.0,9.0,76.11111111111111,0.0,0.0,1.0,4.0,1,15.0,232.35,0.0,2,1,1,43.333333333333336,8.0,9.0,PLAN02,0.0,Action,6,300,0
CUST007331,Feng,Wagner,30.0,Female,India,Hyderabad,2022-06-03,Direct,Family,English,1488,622.0,13.0,66.6923076923077,3.5,2.0,1.0,3.0,1,14.0,97.86,1.0,1,0,1,47.84615384615385,13.0,13.0,PLAN01,0.06666666666666667,Comedy,7,1488,1
CUST005901,Ali,Bernard,36.0,Male,Indonesia,Surabaya,2023-05-29,Partner Bundle (Telecom),Family,Japanese,1128,653.0,11.0,71.54545454545455,0.0,0.0,1.0,3.0,1,14.0,232.35,1.0,1,0,1,59.36363636363637,11.0,10.0,PLAN02,0.06666666666666667,Sci-Fi,8,1128,1
CUST004067,Jack,Chowdhury,42.0,Female,FR,Toulouse,2019-12-07,Direct,Individual,French,2397,402.0,6.0,69.0,2.0,1.0,0.0,,0,12.0,83.88,3.0,1,0,0,67.0,6.0,6.0,PLAN01,0.2,Action,6,2397,1
CUST003989,Oliver,Meyer,42.0,Male,South Korea,Incheon,2024-03-05,App Store,Individual,Tagalog,847,667.0,12.0,71.33333333333333,3.0,1.0,1.0,,0,14.0,97.86,1.0,1,0,0,55.583333333333336,12.0,12.0,PLAN01,0.06666666666666667,Anime,9,847,1
CUST007770,Khalid,Patel,41.0,Male,Spain,Valencia,2024-01-14,Affiliate Partner,Individual,Arabic,898,720.0,15.0,75.73333333333333,0.0,0.0,0.0,,0,15.0,104.85000000000001,0.0,1,0,1,48.0,14.0,14.0,PLAN01,0.0,Sci-Fi,13,898,0
CUST000686,Ali,Kumar,43.0,Male,United Arab Emirates,Abu Dhabi,2021-12-20,Organic Search,Corporate Bundle,Hindi,1653,443.0,11.0,74.27272727272727,0.0,0.0,1.0,,0,14.0,216.86,1.0,1,0,1,40.27272727272727,11.0,10.0,PLAN02,0.06666666666666667,Family,5,1653,1
CUST005142,Miguel,Garcia,26.0,Male,Nigeria,Lagos,2022-04-26,App Store,Family,English,1526,319.0,7.0,64.14285714285714,2.0,2.0,3.0,4.5,1,14.0,97.86,1.0,1,0,1,45.57142857142857,7.0,7.0,PLAN01,0.06666666666666667,Comedy,6,1526,1
CUST003244,Mary,Johnson,34.0,Female,India,Delhi,2021-08-10,Referral,Individual,English,1785,250.0,6.0,71.16666666666667,0.0,0.0,0.0,,0,13.0,201.37,2.0,1,0,1,41.666666666666664,6.0,6.0,PLAN02,0.13333333333333333,Crime,5,1785,1
CUST006798,Vivaan,Alves,21.0,Male,India,Pune,2024-05-29,Partner Bundle (Telecom),Family,German,762,404.0,8.0,74.375,0.0,0.0,3.0,,0,11.0,170.39000000000001,4.0,1,0,0,50.5,7.0,8.0,PLAN02,0.26666666666666666,Thriller,5,762,1
CUST004084,Jun,Ito,41.0,Male,Brazil,Brasilia,2025-02-06,Affiliate Partner,Individual,Tagalog,509,211.0,3.0,78.0,4.0,1.0,0.0,,0,15.0,232.35,0.0,1,0,0,70.33333333333333,3.0,3.0,PLAN02,0.0,Comedy,3,509,0
CUST002838,Layla,Costa,31.0,Male,Brazil,Salvador,2025-07-27,Affiliate Partner,Family,Portuguese,338,502.0,11.0,79.0,3.0,1.0,0.0,,0,11.0,76.89,0.0,1,0,1,45.63636363636363,11.0,10.0,PLAN01,0.0,Romance,8,338,0
CUST003698,John,Singh,15.0,Female,U.S.A,New York,2022-04-07,Organic Search,Individual,Hindi,1545,400.0,9.0,68.55555555555556,4.333333333333333,3.0,0.0,,0,15.0,232.35,0.0,1,0,0,44.44444444444444,9.0,9.0,PLAN02,0.0,Family,8,1545,0
CUST004942,Lucas,Menon,26.0,Other,US,Chicago,2025-07-18,Referral,Family,French,347,326.0,7.0,80.28571428571429,0.0,0.0,1.0,1.0,1,9.0,206.91,2.0,1,0,0,46.57142857142857,7.0,7.0,PLAN03,0.18181818181818182,Action,7,347,1
CUST007253,Alejandro,Santos,41.0,Female,United States,Chicago,2022-03-26,Organic Search,Corporate Bundle,Arabic,1557,353.0,7.0,67.85714285714286,3.5,2.0,1.0,,0,14.0,321.85999999999996,1.0,1,0,0,50.42857142857143,7.0,7.0,PLAN03,0.06666666666666667,Family,4,1557,1
CUST004041,Rania,Wu,32.0,Male,FRANCE,Nice,2020-08-17,App Store,Corporate Bundle,English,2143,296.0,6.0,65.0,0.0,0.0,0.0,,0,15.0,344.84999999999997,0.0,2,1,0,49.333333333333336,6.0,6.0,PLAN03,0.0,Family,6,125,0
CUST002231,Amara,Ahmed,46.0,Male,Philippines,Cebu City,2020-12-16,Paid Social,Individual,Japanese,2022,248.0,7.0,69.42857142857143,5.0,1.0,0.0,,0,13.0,90.87,2.0,1,0,1,35.42857142857143,7.0,7.0,PLAN01,0.13333333333333333,Anime,6,2022,1
CUST005880,Lucas,Yamamoto,33.0,Female,United States,Houston,2021-07-02,Organic Search,Individual,Arabic,1824,278.0,8.0,74.625,4.0,1.0,1.0,5.0,1,15.0,344.84999999999997,0.0,1,0,1,34.75,8.0,8.0,PLAN03,0.0,Family,5,1824,0
CUST002321,Vivaan,Robert,29.0,Female,Australia,Brisbane,2024-04-26,Partner Bundle (Telecom),Student,Indonesian,795,60.0,1.0,61.0,0.0,0.0,3.0,3.3333333333333335,1,14.0,97.86,1.0,1,0,1,60.0,1.0,1.0,PLAN01,0.06666666666666667,Horror,1,795,1
CUST004879,William,Chowdhury,39.0,Other,United States,Miami,2019-12-02,Referral,Individual,English,2402,577.0,11.0,61.36363636363637,4.5,2.0,2.0,2.5,1,14.0,97.86,1.0,1,0,1,52.45454545454545,11.0,11.0,PLAN01,0.06666666666666667,Action,9,2402,1
CUST000522,Hao,Davis,26.0,Female,United Kingdom,Austin,2023-01-15,Paid Social,Individual,Arabic,1262,171.0,4.0,51.5,0.0,0.0,1.0,,0,12.0,185.88,3.0,1,0,0,42.75,4.0,4.0,PLAN02,0.2,Anime,3,1262,1
CUST000523,Krishna,Miller,32.0,Female,Brazil,Brasilia,2021-08-08,Partner Bundle (Telecom),Individual,English,1787,468.0,10.0,69.3,0.0,0.0,1.0,4.0,1,15.0,232.35,0.0,1,0,1,46.8,10.0,8.0,PLAN02,0.0,Romance,9,1787,0
CUST006287,Themba,Qureshi,43.0,Male,United States,New York,2023-07-27,App Store,Family,Spanish,1069,481.0,11.0,66.9090909090909,0.0,0.0,0.0,,0,15.0,104.85000000000001,0.0,1,0,0,43.72727272727273,11.0,10.0,PLAN01,0.0,Anime,5,1069,0
CUST006479,Myra,Smith,50.0,Female,United States,Miami,2022-08-18,Referral,Individual,German,1412,459.0,10.0,75.7,0.0,0.0,1.0,3.0,1,13.0,90.87,2.0,1,0,1,45.9,10.0,10.0,PLAN01,0.13333333333333333,Reality,7,1412,1
CUST006476,Harry,Takahashi,33.0,Male,Nigeria,Kano,2019-07-30,Referral,Corporate Bundle,English,2527,327.0,10.0,64.1,0.0,0.0,2.0,3.0,1,15.0,344.84999999999997,0.0,1,0,1,32.7,9.0,10.0,PLAN03,0.0,Crime,6,2527,0
CUST007671,Jennifer,Koch,27.0,Other,Brazil,Austin,2020-07-07,Organic Search,Individual,English,2184,485.0,9.0,68.55555555555556,0.0,0.0,1.0,3.0,1,14.0,209.12,1.0,1,0,0,53.888888888888886,9.0,9.0,PLAN02,0.06666666666666667,Comedy,7,2184,1
CUST000781,Ibrahim,Durand,34.0,Female,Bharat,Kolkata,2022-10-01,Organic Search,Family,Japanese,1368,137.0,4.0,61.75,2.0,1.0,1.0,,0,14.0,216.86,1.0,1,0,1,34.25,4.0,4.0,PLAN02,0.06666666666666667,Romance,3,1368,1
CUST007051,Arjun,Yamamoto,36.0,Male,United States,Hamburg,2023-04-20,Organic Search,Individual,English,1167,240.0,3.0,70.66666666666667,0.0,0.0,0.0,,0,15.0,97.86,0.0,1,0,1,80.0,3.0,3.0,PLAN01,0.0,Comedy,3,1167,0
CUST005459,Saanvi,Diallo,28.0,Female,United States,Austin,2020-04-12,Direct,Individual,Hindi,2270,399.0,8.0,66.5,0.0,0.0,0.0,,0,13.0,201.37,2.0,1,0,1,49.875,7.0,8.0,PLAN02,0.13333333333333333,Anime,7,2270,1
CUST000652,Ethan,Leroy,13.0,Female,U.S.A,Chicago,2020-05-07,Email Campaign,Student,English,2245,759.0,12.0,71.91666666666667,0.0,0.0,2.0,3.5,1,14.0,216.86,1.0,1,0,0,63.25,12.0,12.0,PLAN02,0.06666666666666667,Anime,8,2245,1
CUST006009,Myra,Wang,19.0,Male,India,Ahmedabad,2025-03-27,Partner Bundle (Telecom),Family,Portuguese,460,394.0,7.0,61.142857142857146,0.0,0.0,3.0,3.0,1,15.0,104.85000000000001,0.0,1,0,1,56.285714285714285,7.0,7.0,PLAN01,0.0,Comedy,5,460,0
CUST002197,James,Patel,44.0,Female,Britain,Glasgow,2025-07-18,Referral,Family,English,347,250.0,6.0,72.66666666666667,0.0,0.0,1.0,3.0,1,11.0,252.89,0.0,1,0,1,41.666666666666664,6.0,6.0,PLAN03,0.0,Mystery,5,347,0
CUST000370,Mariana,Adeyemi,55.0,Prefer not to say,United Kingdom,Liverpool,2019-04-23,Paid Social,Student,Arabic,2625,464.0,12.0,68.33333333333333,0.0,0.0,0.0,,0,13.0,298.87,2.0,1,0,0,38.666666666666664,12.0,11.0,PLAN03,0.13333333333333333,Comedy,9,2625,1
CUST005283,Nia,Laurent,38.0,Male,France,Toulouse,2021-08-08,Email Campaign,Family,Hindi,1787,519.0,10.0,70.1,0.0,0.0,0.0,,0,14.0,97.86,1.0,1,0,0,51.9,9.0,10.0,PLAN01,0.06666666666666667,Anime,5,1787,1
CUST004215,Ming,Zhang,33.0,Female,JP,Yokohama,2019-12-31,Email Campaign,Individual,Hindi,2373,351.0,8.0,66.5,0.0,0.0,0.0,,0,14.0,321.85999999999996,1.0,1,0,1,43.875,7.0,8.0,PLAN03,0.06666666666666667,Mystery,7,2373,1
CUST000378,Sami,Iyer,35.0,Male,South Korea,Busan,2023-01-18,Affiliate Partner,Individual,French,1259,245.0,5.0,75.8,0.0,0.0,1.0,3.0,1,13.0,201.37,2.0,1,0,1,49.0,5.0,5.0,PLAN02,0.13333333333333333,Sports,4,1259,1
CUST005666,Jun,Liu,26.0,Female,United Kingdom,Liverpool,2021-02-01,Paid Social,Student,English,1975,310.0,6.0,69.0,0.0,0.0,1.0,2.0,1,14.0,97.86,1.0,1,0,1,51.666666666666664,6.0,6.0,PLAN01,0.06666666666666667,Documentary,5,1975,1
CUST002217,Alfie,Qureshi,39.0,Male,Spain,Valencia,2019-09-07,Direct,Family,Japanese,2488,545.0,10.0,68.7,5.0,2.0,0.0,,0,12.0,275.88,3.0,1,0,1,54.5,10.0,10.0,PLAN03,0.2,Anime,7,2488,1
CUST006132,Oliver,Jung,38.0,Male,Nigeria,Ibadan,2022-05-27,Paid Social,Corporate Bundle,German,1495,429.0,9.0,67.55555555555556,0.0,0.0,0.0,,0,14.0,97.86,1.0,1,0,1,47.666666666666664,9.0,9.0,PLAN01,0.06666666666666667,Horror,6,1495,1
CUST001614,Emma,Jones,21.0,Male,United States,Miami,2024-04-17,Paid Social,Family,Korean,804,31.0,1.0,78.0,0.0,0.0,1.0,5.0,1,13.0,90.87,2.0,1,0,1,31.0,1.0,1.0,PLAN01,0.13333333333333333,Thriller,1,804,1
CUST007224,Ayaan,Sharma,33.0,Female,Spain,Madrid,2023-10-13,Organic Search,Family,English,991,281.0,7.0,75.28571428571429,4.0,1.0,1.0,5.0,1,14.0,97.86,1.0,1,0,0,40.142857142857146,7.0,7.0,PLAN01,0.06666666666666667,Anime,6,991,1
CUST003633,Ali,Liu,44.0,Female,Japan,Nagoya,2023-05-31,Organic Search,Individual,Portuguese,1126,277.0,5.0,78.0,0.0,0.0,1.0,1.0,1,15.0,344.84999999999997,0.0,1,0,0,55.4,5.0,5.0,PLAN03,0.0,Documentary,5,1126,0
CUST000963,Olivia,Leroy,30.0,Female,United States,Lyon,2022-10-09,App Store,Individual,Portuguese,1360,310.0,5.0,63.4,0.0,0.0,1.0,3.0,1,14.0,216.86,1.0,1,0,0,62.0,5.0,5.0,PLAN02,0.06666666666666667,Crime,5,1360,1
CUST007244,Khalid,Martin,39.0,Female,United Kingdom,Leeds,2026-04-27,Paid Social,Student,Portuguese,64,444.0,8.0,81.875,3.0,1.0,0.0,,0,2.0,30.98,0.0,1,0,1,55.5,8.0,7.0,PLAN02,0.0,Action,8,64,0
CUST007552,Evelyn,Jones,20.0,Female,indonesia,Jakarta,2020-11-16,Email Campaign,Family,Portuguese,2052,416.0,9.0,71.77777777777777,5.0,1.0,0.0,,0,13.0,298.87,2.0,1,0,0,46.22222222222222,9.0,9.0,PLAN03,0.13333333333333333,Sports,8,2052,1
CUST006138,Nia,Durand,18.0,Male,United States,Chicago,2019-10-06,Referral,Individual,English,2459,586.0,12.0,67.41666666666667,0.0,0.0,0.0,,0,15.0,344.84999999999997,0.0,1,0,1,48.833333333333336,12.0,12.0,PLAN03,0.0,Anime,7,2459,0
CUST005460,Emma,Bernard,55.0,Female,USA,Los Angeles,2025-10-02,Email Campaign,Individual,English,271,350.0,9.0,70.66666666666667,0.0,0.0,0.0,,0,8.0,123.92,1.0,1,0,0,38.888888888888886,9.0,9.0,PLAN02,0.1111111111111111,Stand-Up Comedy,8,271,1
CUST000360,Sakura,Nair,39.0,Male,Canada,Calgary,2024-02-17,Paid Social,Individual,Indonesian,864,567.0,12.0,74.75,0.0,0.0,0.0,,0,14.0,216.86,1.0,1,0,1,47.25,11.0,11.0,PLAN02,0.06666666666666667,Romance,9,864,1
CUST003840,Reyansh,Liu,29.0,Female,Spain,Madrid,2021-07-21,Organic Search,Family,Japanese,1805,363.0,9.0,71.77777777777777,1.0,1.0,1.0,2.0,1,14.0,97.86,1.0,1,0,0,40.333333333333336,9.0,8.0,PLAN01,0.06666666666666667,Mystery,5,1805,1
CUST006746,Amara,Oliveira,26.0,Female,INDIA,Mumbai,2020-01-20,Organic Search,Individual,Arabic,2353,686.0,13.0,65.76923076923077,0.0,0.0,1.0,3.0,1,15.0,104.85000000000001,0.0,1,0,0,52.76923076923077,13.0,13.0,PLAN01,0.0,Anime,8,2353,0
CUST001247,Amina,Dubois,43.0,Male,Australia,Brisbane,2020-08-16,App Store,Family,Korean,2144,304.0,6.0,66.0,0.0,0.0,2.0,4.0,1,14.0,97.86,1.0,1,0,1,50.666666666666664,6.0,6.0,PLAN01,0.06666666666666667,Documentary,6,2144,1
CUST005622,Susan,Ferreira,34.0,Female,United States,Los Angeles,2020-02-14,Email Campaign,Family,English,2328,184.0,4.0,68.0,5.0,1.0,1.0,,0,15.0,232.35,0.0,1,0,1,46.0,4.0,4.0,PLAN02,0.0,Sci-Fi,3,2328,0
CUST005088,Myra,Baig,13.0,Male,India,Bengaluru,2026-05-10,App Store,Individual,Hindi,51,478.0,10.0,65.3,0.0,0.0,1.0,5.0,1,1.0,15.49,0.0,1,0,1,47.8,10.0,9.0,PLAN02,0.0,Action,8,51,0
CUST003695,Navya,Rodriguez,13.0,Male,USA,Los Angeles,2021-05-30,Paid Social,Individual,Hindi,1857,117.0,3.0,78.66666666666667,0.0,0.0,0.0,,0,14.0,97.86,1.0,1,0,0,39.0,3.0,3.0,PLAN01,0.06666666666666667,Anime,3,1857,1
CUST006795,Chidi,Durand,34.0,Male,DE,Frankfurt,2020-08-05,Email Campaign,Student,Spanish,2155,323.0,8.0,71.0,0.0,0.0,0.0,,0,14.0,114.64,1.0,1,0,0,40.375,8.0,8.0,PLAN01,0.06666666666666667,Anime,5,2155,1
CUST002568,Noor,Reddy,33.0,Female,Canada,Toronto,2023-09-22,Referral,Family,Indonesian,1012,436.0,10.0,67.0,0.0,0.0,0.0,,0,14.0,371.76,1.0,1,0,0,43.6,10.0,10.0,PLAN02,0.06666666666666667,Anime,7,1012,1
CUST003424,Themba,Miller,15.0,Female,Indonesia,Surabaya,2025-01-04,Email Campaign,Individual,German,542,397.0,11.0,61.27272727272727,0.0,0.0,1.0,,0,15.0,344.84999999999997,0.0,1,0,1,36.09090909090909,11.0,11.0,PLAN03,0.0,Comedy,8,542,0
CUST002038,Tariq,Yoon,43.0,Male,France,Toulouse,2020-12-27,Direct,Corporate Bundle,English,2011,430.0,9.0,84.77777777777777,0.0,0.0,1.0,,0,13.0,298.87,2.0,1,0,1,47.77777777777778,8.0,8.0,PLAN03,0.13333333333333333,Action,7,2011,1
CUST000773,Chidi,Petit,20.0,Male,India,Ahmedabad,2019-08-22,Organic Search,Individual,Spanish,2504,301.0,8.0,68.375,0.0,0.0,2.0,4.0,1,15.0,232.35,0.0,1,0,1,37.625,8.0,8.0,PLAN02,0.0,Anime,6,2504,0
CUST007396,Riya,Menon,26.0,Female,IN,Mumbai,2024-04-15,Organic Search,Individual,Arabic,806,734.0,16.0,78.5,4.5,2.0,1.0,,0,13.0,201.37,2.0,1,0,1,45.875,16.0,16.0,PLAN02,0.13333333333333333,Thriller,10,806,1
